Quarter,Date,Time,Unknown,EPS,Est EPS,Date F,Est EPS diff,Est EPS diff percentage,Price,Price Return lag2,t+1 - t,t - t-1,t+1 - t-1,Price Return lag3,Price Return lag4,Action ID,Target Ticker,Payment Type,Target Industry Sector,Return Used
2010:Q4,2/23/2011,,1.101,1.1,1.239,2/23/2011,-0.139,-0.126363636,82.93,-0.156626506,-0.072350175,-0.084337349,-0.156626506,-0.096385542,0.156626506,51871808,BEC US,Cash,"Consumer, Non-cyclical",-0.156626506
2014:Q1,9/6/2013,8:30,,,,9/6/2013,,,33.92,0.588928151,0.70754717,-0.11778563,0.588928151,0.471142521,0.618374558,77501573,SFD US,Cash,"Consumer, Non-cyclical",-0.11778563
2013:Q4,6/14/2013,8:30,0.21,0.21,,6/14/2013,,,32.8,0.822919842,0.853658537,-0.030478513,0.822919842,0.640048766,0.609570253,77501573,SFD US,Cash,"Consumer, Non-cyclical",-0.030478513
2016:Q1,5/5/2016,Bef-mkt,-0.0045,-0.029,,5/5/2016,,,7.58,-0.250197524,-0.065963061,-0.184356071,-0.250197524,-0.263365815,-0.144851198,120153618,FCC SM,Cash,Industrial,-0.184356071
2014:Q1,7/25/2013,17:14,2.78,2.78,3.05,7/25/2013,-0.27,-0.097122302,80.3,-7.382550336,-5.479452055,-2.013422819,-7.382550336,-9.762050031,-11.28737035,61976015,STLT IN,Stock,Basic Materials,-5.479452055
2013:A,4/30/2013,8:05,16.874,18.03,16.57,4/30/2013,1.46,0.080976151,95.7,3.756124115,-0.417972832,4.191616766,3.756124115,5.389221557,7.022318998,61976015,STLT IN,Stock,Basic Materials,4.191616766
2013:Q3,1/29/2013,15:11,3.54,3.54,4.118,1/29/2013,-0.578,-0.163276836,113.25,0.701754386,1.368653422,-0.657894737,0.701754386,-0.131578947,-1.798245614,61976015,STLT IN,Stock,Basic Materials,-0.657894737
2013:Q2,10/23/2012,15:41,5.18,5.18,3.993,10/23/2012,1.187,0.229150579,98.5,1.309823678,2.081218274,-0.755667506,1.309823678,1.763224181,-0.755667506,61976015,STLT IN,Stock,Basic Materials,-0.755667506
2013:Q1,7/26/2012,15:55,3.57,3.57,3.215,7/26/2012,0.355,0.099439776,97.45,0.747384155,3.745510518,-2.889885401,0.747384155,3.836571998,6.676631789,61976015,STLT IN,Stock,Basic Materials,-2.889885401
2012:A,4/25/2012,16:05,13.7902,14.364,16.096,4/25/2012,-1.732,-0.120579226,107.95,-0.425531915,-2.454840204,2.080378251,-0.425531915,-1.513002364,0.094562648,61976015,STLT IN,Stock,Basic Materials,-2.454840204
2012:Q3,10/29/2012,8:00,0.0635,0.018,0.069,10/29/2012,-0.051,-2.833333333,8.217,-0.073565473,-0.815382743,0.747915645,-0.073565473,-0.367827366,0.416871015,61786859,TNTE NA,Cash,Industrial,0.747915645
2012:Q2,7/30/2012,8:00,0.1183,0.058,0.05,7/30/2012,0.008,0.137931034,8.85,0.022696323,-0.406779661,0.431230141,0.022696323,0.090785293,-1.214253291,61786859,TNTE NA,Cash,Industrial,0.431230141
2012:Q1,5/2/2012,8:00,0.0704,0.029,0.05,5/2/2012,-0.021,-0.724137931,9.17,0.283842795,0.174482007,0.109170306,0.283842795,0.229257642,0.043668122,61786859,TNTE NA,Cash,Industrial,0.109170306
2011:A,2/21/2012,8:00,0.0691,-0.041,0.147,2/21/2012,-0.188,-4.585365854,9.886,-3.634577603,-0.768763909,-2.888015717,-3.634577603,-6.679764244,-7.760314342,61786859,TNTE NA,Cash,Industrial,-2.888015717
2012:Q2,7/18/2012,Aft-mkt,0.5809,0.576,0.432,7/18/2012,0.144,0.25,33.01,1.277372263,0.87852166,0.395377129,1.277372263,1.277372263,0.212895377,61463874,RDCD3 BZ,Cash,Financial,0.87852166
2012:Q1,4/18/2012,19:33,0.5682,0.5666,0.416,4/18/2012,0.1506,0.265795976,32.43,-1.228878648,-0.863398088,-0.368663594,-1.228878648,-0.522273425,-0.522273425,61463874,RDCD3 BZ,Cash,Financial,-0.863398088
2014:Q3,11/12/2014,,0.3479,0.35,0.362,11/12/2014,-0.012,-0.034285714,,,,,,,,96713470,ATHL US,Cash,Energy,
2011:Q4,1/26/2012,17:05,0.5224,0.53,0.52,1/26/2012,0.01,0.018867925,45.58,-0.731058928,-1.689337429,0.974745237,-0.731058928,-1.218431546,-0.465219318,48989263,NST US,Stock,Utilities,-1.689337429
2011:Q3,11/4/2011,17:05,0.94,0.94,0.926,11/4/2011,0.014,0.014893617,45.34,-0.945054945,-0.595500662,-0.351648352,-0.945054945,-0.901098901,-2.989010989,48989263,NST US,Stock,Utilities,-0.595500662
2011:Q2,7/28/2011,17:01,0.59,0.6,0.567,7/28/2011,0.033,0.055,44.78,-2.098056537,-1.004912908,-1.104240283,-2.098056537,-1.501766784,-3.577738516,48989263,NST US,Stock,Utilities,-1.004912908
2011:Q1,4/28/2011,17:05,0.54,0.59,0.589,4/28/2011,0.001,0.001694915,45.77,1.847778267,1.157963732,0.68191817,1.847778267,2.133743951,2.06775187,48989263,NST US,Stock,Utilities,1.157963732
2010:Q4,1/27/2011,17:05,0.4363,0.49,0.488,1/27/2011,0.002,0.004081633,43.26,0.30134446,0.023116043,0.278164117,0.30134446,0.556328234,2.990264256,48989263,NST US,Stock,Utilities,0.023116043
2010:Q3,10/29/2010,17:05,0.934,0.93,0.908,10/29/2010,0.022,0.023655914,41.71,0.744476465,0.575401582,0.168107589,0.744476465,1.633045149,1.368876081,48989263,NST US,Stock,Utilities,0.575401582
2011:Q1,5/5/2011,7:00,0.31,0.35,0.403,5/5/2011,-0.053,-0.151428571,43.52,-2.508551881,-1.769301471,-0.752565564,-2.508551881,-2.645381984,-2.052451539,52389535,NHP US,Stock,Financial,-0.752565564
2015:Q2,7/30/2015,16:30,0.4615,0.4559,0.378,7/30/2015,0.0779,0.170870805,73.4,0.354030501,0.408719346,-0.054466231,0.354030501,0.84422658,1.14379085,108547413,HME US,Cash,Financial,0.408719346
2013:A,2/13/2014,5:45,6.3,6.3,8.04,2/13/2014,-1.74,-0.276190476,96,-1.010307174,1.041666667,-2.030819471,-1.010307174,-1.520563323,-0.193897336,83406229,IAM MC,Cash,Communications,-2.030819471
2010:Q1,5/6/2010,16:03,1.0231,1.21,0.849,5/6/2010,0.361,0.298347107,105.8,-0.216899283,0.009451796,-0.226329687,-0.216899283,0.10373444,0.150886458,43424164,0202445Q US,Cash,"Consumer, Non-cyclical",0.009451796
2015:Q3,1/30/2015,15:30,98.0423,97.3599,64.683,1/30/2015,32.6769,0.335629967,8476,-2.658045977,-4.082114205,1.48467433,-2.658045977,-3.675766284,-0.131704981,81770204,8035 JP,Stock,Technology,1.48467433
2015:S1,10/29/2014,15:30,119.3425,111.68,99.15,10/29/2014,12.53,0.112195559,6625,2.353300734,1.101886792,1.237775061,2.353300734,6.204156479,10.33007335,81770204,8035 JP,Stock,Technology,1.237775061
2015:Q1,7/29/2014,16:00,71.4296,66.04,51.835,7/29/2014,14.205,0.215096911,6610,1.512172993,1.558245083,-0.04536519,1.512172993,1.920459701,0.801451686,81770204,8035 JP,Stock,Technology,1.558245083
2014:A,4/28/2014,16:30,63.8438,-108.31,-63.862,4/28/2014,-44.448,-0.41037762,5827,-3.170365426,-0.411875751,-2.769898215,-3.170365426,-2.135825129,-3.103620891,81770204,8035 JP,Stock,Technology,-0.411875751
2014:Q3,1/30/2014,15:30,-54.5043,-212.599,-5.38,1/30/2014,-207.219,-0.974694142,5380,-3.309692671,-1.171003717,-2.164029824,-3.309692671,-3.400618294,-5.910165485,81770204,8035 JP,Stock,Technology,-2.164029824
2014:S1,10/29/2013,16:00,16.5648,13.82,11.73,10/29/2013,2.09,0.151230101,5390,0.920810313,1.669758813,-0.73664825,0.920810313,-1.104972376,-2.025782689,81770204,8035 JP,Stock,Technology,1.669758813
2012:Q2,8/2/2012,16:01,1.2189,1.22,0.467,8/2/2012,0.753,0.617213115,47.37,-1.224574512,0.464428963,-1.681195517,-1.224574512,-1.432129514,-0.809464508,63859928,1086832D US,Cash or Stock,Energy,0.464428963
2012:Q1,5/2/2012,17:08,-0.5066,-0.49,-0.09,5/2/2012,-0.4,-0.816326531,49.71,1.64923572,1.669684168,-0.020112631,1.64923572,1.025744167,-0.060337892,63859928,1086832D US,Cash or Stock,Energy,1.669684168
2015:Q2,8/10/2015,Aft-mkt,-2.09,-2.09,-1.162,8/10/2015,-0.928,-0.444019139,229.07,1.220739444,0.990963461,0.22752133,1.220739444,1.194486983,1.198862393,104953788,RCPT US,Cash,"Consumer, Non-cyclical",0.990963461
2014:Q1,4/24/2014,12:00,0.3135,0.336,0.352,4/24/2014,-0.016,-0.047619048,29.49,-1.333333333,0.373007799,-1.7,-1.333333333,-2.5,-3.6,89399705,METSO FH,Stock,Industrial,-1.7
2016:Q1,4/26/2016,6:50,0.1562,0.1,0.125,4/26/2016,-0.025,-0.25,5.84,-1.305057096,3.595890411,-4.730831974,-1.305057096,-1.794453507,-4.078303426,102192503,ODP US,Cash and Stock,"Consumer, Cyclical",-4.730831974
2015:Q4,2/23/2016,6:50,0.0212,0.07,0.11,2/23/2016,-0.04,-0.571428571,5.09,-3.448275862,-0.982318271,-2.490421456,-3.448275862,-3.0651341,-1.915708812,102192503,ODP US,Cash and Stock,"Consumer, Cyclical",-2.490421456
2015:Q3,11/3/2015,6:50,0.1715,0.16,0.162,11/3/2015,-0.002,-0.0125,7.51,0.401069519,0,0.401069519,0.401069519,2.941176471,3.27540107,102192503,ODP US,Cash and Stock,"Consumer, Cyclical",0.401069519
2015:Q2,8/4/2015,6:56,0.1788,0.06,0.063,8/4/2015,-0.003,-0.05,7.785,-0.82278481,0.642260758,-1.455696203,-0.82278481,-4.303797468,-5.696202532,102192503,ODP US,Cash and Stock,"Consumer, Cyclical",-1.455696203
2015:Q1,5/5/2015,6:50,0.1364,0.13,0.134,5/5/2015,-0.004,-0.030769231,9.24,-2.025586354,-0.541125541,-1.492537313,-2.025586354,-0.959488273,-0.426439232,102192503,ODP US,Cash and Stock,"Consumer, Cyclical",-1.492537313
2014:Q4,2/24/2015,6:50,0.0113,0.07,0.038,2/24/2015,0.032,0.457142857,9.43,-1.059322034,-0.954400848,-0.105932203,-1.059322034,-1.483050847,-0.741525424,102192503,ODP US,Cash and Stock,"Consumer, Cyclical",-0.105932203
2014:Q1,8/5/2013,16:05,0.4827,0.77,0.786,8/5/2013,-0.016,-0.020779221,45.99,-0.043478261,-0.021743857,-0.02173913,-0.043478261,0.065217391,0,76787058,BMC US,Cash,Technology,-0.021743857
2010:Q2,8/3/2010,8:30,0.0925,0.0925,0.171,8/3/2010,-0.0785,-0.848648649,27.45,7.801691007,2.18579235,5.495772483,7.801691007,7.955418909,10.18447348,47194886,0948146D CN,Stock,Basic Materials,5.495772483
2010:A,4/1/2011,,1425.0646,1489.698,1676.882,4/1/2011,-187.184,-0.125652313,30592,3.51758794,1.006799163,2.485762144,3.51758794,2.770519263,4.381909548,50590728,SILV RM,Stock,Basic Materials,3.51758794
2017:Q3,11/8/2017,16:15,0.3082,0.31,0.373,11/8/2017,-0.063,-0.203225806,40.26,0.616218881,1.390958768,-0.764111412,0.616218881,1.059896475,0.56692137,141157496,TRCO US,Cash and Stock,Communications,1.390958768
2017:Q2,8/9/2017,7:15,0.3653,0.36,0.412,8/9/2017,-0.052,-0.144444444,40.59,-1.149987766,-0.46809559,-0.685099095,-1.149987766,-1.003180817,-1.908490335,141157496,TRCO US,Cash and Stock,Communications,-0.685099095
2017:Q1,5/10/2017,7:15,-0.0718,-0.07,0.07,5/10/2017,-0.14,-2,41.82,-0.379146919,0.526064084,-0.900473934,-0.379146919,-1.990521327,-3.222748815,141157496,TRCO US,Cash and Stock,Communications,-0.900473934
2010:S1,8/4/2010,,0.1053,0.106,0.123,8/4/2010,-0.017,-0.160377358,5.21,1.666666667,5.37428023,-3.518518519,1.666666667,2.962962963,3.333333333,44208370,AXA AU,Cash,Financial,1.666666667
2010:Q4,2/8/2011,9:00,0.4547,0.67,0.693,2/8/2011,-0.023,-0.034328358,47.92,0.020876827,-0.020868114,0.041753653,0.020876827,0.020876827,0,47604485,MFE US,Cash,Communications,0.041753653
2010:Q3,10/28/2010,16:05,0.3712,0.67,0.646,10/28/2010,0.024,0.035820896,47.33,0,-0.063384745,0.063424947,0,-0.042283298,-0.042283298,47604485,MFE US,Cash,Communications,-0.063384745
2014:Q2,8/13/2014,7:00,0.0641,-0.136,0.083,8/13/2014,-0.219,-1.610294118,7.125,0.196243342,0.322807018,-0.126156434,0.196243342,-0.154191197,-0.070086908,90334345,TKA AV,Cash,Communications,-0.126156434
2016:S1,2/24/2016,,0.2093,0.22,0.211,2/24/2016,0.009,0.040909091,9.01,0.110987791,0.110987791,0,0.110987791,0.110987791,-1.553829079,115510477,AIO AU,Cash and Stock,Industrial,0.110987791
2014:Q1,5/14/2014,8:15,0.3646,0.36,0.351,5/14/2014,0.009,0.025,33.4,-0.735294118,1.047904192,-1.764705882,-0.735294118,0.823529412,1.529411765,91119121,PF US,Cash and Stock,"Consumer, Non-cyclical",-1.764705882
2016:Q3,9/7/2016,16:14,-0.0702,-0.0702,-0.095,9/7/2016,0.0248,0.353276353,60.19,0.0166334,-0.099684333,0.116433799,0.0166334,0.133067199,0.266134398,114583081,PNY US,Cash,Utilities,-0.099684333
2016:Q2,8/3/2016,8:13,,0.79,0.847,8/3/2016,-0.057,-0.072151899,59.77,-0.016730801,-0.016730801,0,-0.016730801,-0.033461603,-0.033461603,114583081,PNY US,Cash,Utilities,0
2016:Q1,5/9/2016,16:06,,1.29,1.242,5/9/2016,0.048,0.037209302,59.98,-0.183608746,-0.300100033,0.11684193,-0.183608746,-0.216992155,0.050075113,114583081,PNY US,Cash,Utilities,-0.300100033
2015:Q4,12/23/2015,8:18,,-0.05,-0.051,12/23/2015,0.001,0.02,56.92,-0.489339392,0.035137034,-0.524292206,-0.489339392,-0.401957358,-0.27962251,114583081,PNY US,Cash,Utilities,-0.524292206
2014:Q1,10/23/2013,7:30,0.46,0.49,0.373,10/23/2013,0.117,0.23877551,38.56,-0.025913449,0.05186722,-0.077740347,-0.025913449,0.025913449,-0.103653796,81244076,MOLX US,Cash,Industrial,-0.077740347
2015:Q4,2/25/2016,9:17,0.6738,0.64,0.663,2/25/2016,-0.023,-0.0359375,62.23,0.822315382,0.482082597,0.338600451,0.822315382,0.32247662,2.112221864,109153356,HNT US,Cash and Stock,"Consumer, Non-cyclical",0.338600451
2015:Q3,11/2/2015,9:00,0.9509,0.96,0.948,11/2/2015,0.012,0.0125,65.25,1.945222533,0.398467433,1.540616247,1.945222533,1.338313103,2.30314348,109153356,HNT US,Cash and Stock,"Consumer, Non-cyclical",1.540616247
2015:Q2,8/4/2015,9:00,0.9543,0.95,0.89,8/4/2015,0.06,0.063157895,68.65,1.589403974,0.553532411,1.030169242,1.589403974,0.618101545,1.339220015,109153356,HNT US,Cash and Stock,"Consumer, Non-cyclical",1.030169242
2012:Q2,8/3/2012,,-0.46,-0.46,-0.459,8/3/2012,-0.001,-0.002173913,30.95,-0.064599483,-0.032310178,-0.032299742,-0.064599483,0.129198966,0.064599483,65969258,AMLN US,Cash,"Consumer, Non-cyclical",-0.064599483
2017:Q3,11/2/2017,16:01,-0.4494,0.0536,0.069,11/2/2017,-0.0154,-0.287313433,28.27,0.850762141,0.636717368,0.212690535,0.850762141,2.552286423,1.559730592,147371158,RICE US,Cash and Stock,Energy,0.636717368
2017:Q2,8/2/2017,16:05,0.1031,0.2,0.121,8/2/2017,0.079,0.395,28.52,-2.282453638,-3.927068724,1.711840228,-2.282453638,-1.997146933,-3.423680456,147371158,RICE US,Cash and Stock,Energy,-3.927068724
2012:Q3,10/25/2012,,0.21,0.208,,10/25/2012,,,10.25,-2.307692308,-0.87804878,-1.442307692,-2.307692308,-2.307692308,-2.307692308,56615229,TELMEXL MM,Cash,Communications,-2.307692308
2012:Q2,7/26/2012,,0.13,0.126,,7/26/2012,,,10,0,0,0,0,0,3.2,56615229,TELMEXL MM,Cash,Communications,0
2012:Q1,4/24/2012,,0.19,0.193,,4/24/2012,,,10.13,-0.098911968,-0.296150049,0.197823937,-0.098911968,0.098911968,2.571711177,56615229,TELMEXL MM,Cash,Communications,-0.098911968
2011:A,2/9/2012,Aft-mkt,0.808,0.808,0.78,2/9/2012,0.028,0.034653465,10.1,-0.99009901,-0.99009901,0,-0.99009901,-0.99009901,-0.99009901,56615229,TELMEXL MM,Cash,Communications,-0.99009901
2011:Q3,10/26/2011,,0.2,0.199,0.19,10/26/2011,0.009,0.045226131,10.46,-0.095510984,0,-0.095510984,-0.095510984,-0.095510984,-0.191021968,56615229,TELMEXL MM,Cash,Communications,-0.095510984
2015:Q1,1/27/2015,16:05,0.178,0.19,0.248,1/27/2015,-0.058,-0.305263158,17.01,-0.82063306,-0.529100529,-0.293083236,-0.82063306,-0.762016413,-0.82063306,93742926,9876544D US,Cash and Stock,"Consumer, Cyclical",-0.529100529
2014:Q4,11/6/2014,16:05,0.3526,0.37,0.297,11/6/2014,0.073,0.197297297,16.47,0.367872471,-0.607164542,0.980993256,0.367872471,1.471489884,3.126916002,93742926,9876544D US,Cash and Stock,"Consumer, Cyclical",-0.607164542
2014:Q3,7/29/2014,16:05,0.2484,0.28,0.272,7/29/2014,0.008,0.028571429,17.11,-0.757575758,-0.467562829,-0.291375291,-0.757575758,-1.34032634,-2.214452214,93742926,9876544D US,Cash and Stock,"Consumer, Cyclical",-0.467562829
2011:S1,7/28/2011,7:00,2.2897,2.553,,7/28/2011,,,31.415,0.637958533,0.42973102,0.207336523,0.637958533,0.031897927,0.127591707,53374310,RHA FP,Cash,Basic Materials,0.207336523
2011:Q1,5/5/2011,7:16,1.2494,1.277,0.78,5/5/2011,0.497,0.389193422,31.595,0.222363405,-0.142427599,0.365311309,0.222363405,0.349428208,0.39707751,53374310,RHA FP,Cash,Basic Materials,0.365311309
2010:A,2/8/2011,Aft-mkt,0.2498,0.278,4.49,2/8/2011,-4.212,-15.15107914,11.55,0.873362445,0,0.873362445,0.873362445,0,0.873362445,42439714,TELINTL MM,Cash or Stock,Communications,0
2010:Q3,10/27/2010,Aft-mkt,0.0971,0.097,1.98,10/27/2010,-1.883,-19.41237113,11.6,0,0,0,0,0,0,42439714,TELINTL MM,Cash or Stock,Communications,0
2010:Q2,7/23/2010,,0.097,0.085,,7/23/2010,,,11.62,0.171526587,0.516351119,-0.343053173,0.171526587,-0.25728988,-0.25728988,42439714,TELINTL MM,Cash or Stock,Communications,0.171526587
2010:Q1,4/28/2010,Aft-mkt,0.1067,0.108,,4/28/2010,,,11.78,-0.085106383,-0.339558574,0.255319149,-0.085106383,0.340425532,1.361702128,42439714,TELINTL MM,Cash or Stock,Communications,-0.339558574
2009:A,2/11/2010,Aft-mkt,0.5483,0.5054,,2/11/2010,,,11.52,0.347523892,0.260416667,0.086880973,0.347523892,0.347523892,0.347523892,42439714,TELINTL MM,Cash or Stock,Communications,0.260416667
2011:Q4,6/9/2011,16:00,0.2953,0.3,,6/9/2011,,,24.58,0.122000813,0.16273393,-0.040666938,0.122000813,0,0.122000813,53392170,0203524D US,Cash,Technology,0.16273393
2016:A,2/14/2017,15:00,176.9085,176.84,110.82,2/14/2017,66.02,0.373331825,1338,-0.36900369,0.896860987,-1.254612546,-0.36900369,-0.295202952,-1.402214022,115759999,5012 JP,Stock,Energy,-1.254612546
2016:Q3,11/11/2016,15:00,14.314,13.2855,,11/11/2016,,,1014,4.1,2.662721893,1.4,4.1,5.3,5.8,115759999,5012 JP,Stock,Energy,1.4
2016:S1,8/12/2016,15:00,41.4393,43.6,,8/12/2016,,,934,-5.155746509,-5.460385439,0.322234157,-5.155746509,-6.552094522,-0.96670247,115759999,5012 JP,Stock,Energy,0.322234157
2016:Q1,5/13/2016,15:00,-15.7525,-13.49,,5/13/2016,,,969,-2.356557377,-1.651186791,-0.717213115,-2.356557377,1.12704918,4.918032787,115759999,5012 JP,Stock,Energy,-0.717213115
2015:A,2/12/2016,15:00,-16.312,0.14,-0.25,2/12/2016,0.39,2.785714286,894,5.674518201,10.40268456,-4.282655246,5.674518201,4.60385439,-0.535331906,115759999,5012 JP,Stock,Energy,-4.282655246
2017:Q3,11/9/2017,,2.0836,2.2013,2.383,11/9/2017,-0.1817,-0.082542134,163.3,-0.24434942,0,-0.24434942,-0.24434942,-0.24434942,-0.24434942,148177420,NETS DC,Cash,"Consumer, Non-cyclical",-0.24434942
2017:Q3,11/7/2017,6:00,0.4194,0.54,0.47,11/7/2017,0.07,0.12962963,33.17,0.332326284,0.120590895,0.211480363,0.332326284,0.241691843,0.120845921,144891095,VWR US,Cash,"Consumer, Non-cyclical",0.211480363
2017:Q2,7/31/2017,6:30,0.3552,0.49,0.447,7/31/2017,0.043,0.087755102,33,-0.090909091,-0.090909091,0,-0.090909091,0,-0.060606061,144891095,VWR US,Cash,"Consumer, Non-cyclical",0
2017:Q2,7/27/2017,7:00,0.38,0.38,0.462,7/27/2017,-0.082,-0.215789474,61.55,-0.457068234,-0.926076361,0.473392099,-0.457068234,1.746653608,3.623898139,146950142,DFT US,Stock,Financial,0.473392099
2013:Q3,11/4/2013,16:45,0.29,0.29,0.335,11/4/2013,-0.045,-0.155172414,54.32,-2.387896464,-1.417525773,-0.984323733,-2.387896464,-1.531170252,-1.87750638,84657398,BRE US,Cash,Financial,-1.417525773
2017:Q4,11/17/2017,17:53,-0.2442,-0.17,-0.202,11/17/2017,0.032,0.188235294,84.32,-0.189438788,-0.023719165,-0.165758939,-0.189438788,-0.130239166,-0.319677954,138653312,WGL US,Cash,Utilities,-0.023719165
2017:Q3,8/2/2017,18:41,0.1593,0.26,0.266,8/2/2017,-0.006,-0.023076923,85.55,-0.500058146,0.011689071,-0.511687406,-0.500058146,-0.348877776,-0.348877776,138653312,WGL US,Cash,Utilities,0.011689071
2017:Q2,5/4/2017,16:50,1.7675,1.87,1.969,5/4/2017,-0.099,-0.052941176,82.71,0.509214355,0.229718293,0.27885548,0.509214355,0.46071775,0.09699321,138653312,WGL US,Cash,Utilities,0.229718293
2017:Q1,2/8/2017,19:48,1.1838,1.24,1.275,2/8/2017,-0.035,-0.028225806,83.28,0.45960329,-0.264169068,0.725689405,0.45960329,0.713594582,0.749879052,138653312,WGL US,Cash,Utilities,-0.264169068
2016:Q4,2/24/2017,17:03,0.6334,0.82,1.257,2/24/2017,-0.437,-0.532926829,92.9,0.021533161,0,0.021533161,0.021533161,0.053832903,0.161498708,132997196,ENH US,Cash,Financial,0
2016:Q3,11/4/2016,16:15,1.608,1.52,1.726,11/4/2016,-0.206,-0.135526316,92,0.304447102,0.27173913,0.032619332,0.304447102,0.14135044,0.282700881,132997196,ENH US,Cash,Financial,0.27173913
2015:S1,2/18/2015,,0.2197,0.236,0.238,2/18/2015,-0.002,-0.008474576,8.95,46.54605263,-0.446927374,47.20394737,46.54605263,47.53289474,47.20394737,102801265,TOL AU,Cash,Industrial,46.54605263
2018:Q2,8/24/2017,8:00,0.1029,0.12,0.125,8/24/2017,-0.005,-0.041666667,10.19,0.392927308,0.294406281,0.098231827,0.392927308,0.392927308,0.392927308,143329333,SPLS US,Cash,"Consumer, Cyclical",0.098231827
2013:Q3,10/24/2013,7:00,-0.0227,-0.0227,-0.022,10/24/2013,-0.0007,-0.030837004,11.53,0.215517241,0.823937554,-0.603448276,0.215517241,0.517241379,1.25,79925350,ELN ID,Cash and Stock,"Consumer, Non-cyclical",-0.603448276
2013:Q1,5/15/2013,8:50,-0.0288,-0.006,,5/15/2013,,,4.71,0.858369099,-0.212314225,1.072961373,0.858369099,1.502145923,0.858369099,75603728,GTHE EY,Cash,Communications,1.072961373
2011:Q2,7/29/2011,,0.7702,0.78,0.744,7/29/2011,0.036,0.046153846,34.16,-3.295454545,-0.351288056,-2.954545455,-3.295454545,-6.818181818,-8.068181818,46974511,SCCO US,Stock,Basic Materials,-3.295454545
2011:Q1,4/18/2011,,0.561,0.56,0.817,4/18/2011,-0.257,-0.458928571,35.76,1.097694841,3.020134228,-1.866081229,1.097694841,0.301866081,1.152579583,46974511,SCCO US,Stock,Basic Materials,1.097694841
2010:Q4,2/2/2011,Aft-mkt,0.58,0.58,0.634,2/2/2011,-0.054,-0.093103448,46.73,-2.387996619,-1.155574577,-1.246830093,-2.387996619,-2.113271344,-2.852916314,46974511,SCCO US,Stock,Basic Materials,-1.155574577
2010:Q3,10/28/2010,,0.4294,0.43,0.463,10/28/2010,-0.033,-0.076744186,43.08,1.182033097,-0.649953575,1.843971631,1.182033097,1.489361702,1.252955083,46974511,SCCO US,Stock,Basic Materials,1.182033097
2010:Q2,7/28/2010,Aft-mkt,0.37,0.37,0.47,7/28/2010,-0.1,-0.27027027,31.48,-0.096092249,-0.921219822,0.832799488,-0.096092249,0.608584241,3.747597694,46974511,SCCO US,Stock,Basic Materials,-0.921219822
2011:Q2,8/2/2011,16:10,0.4824,1.62,2.071,8/2/2011,-0.451,-0.278395062,79.95,-0.387064552,-0.212632896,-0.174803346,-0.387064552,-1.24859533,-1.485828443,54123863,CEPH US,Cash,"Consumer, Non-cyclical",-0.212632896
2011:Q1,5/3/2011,16:10,1.6133,1.98,2.049,5/3/2011,-0.069,-0.034848485,79.99,-0.324553739,-0.175021878,-0.149794033,-0.324553739,-0.461864936,-0.499313444,54123863,CEPH US,Cash,"Consumer, Non-cyclical",-0.175021878
2016:Q3,10/27/2016,16:24,0.599,0.71,0.623,10/27/2016,0.087,0.122535211,35.89,1.699637782,1.699637782,0,1.699637782,3.650041794,6.464196155,120754379,IM US,Cash,"Consumer, Cyclical",1.699637782
2016:Q2,7/28/2016,16:20,0.4959,0.61,0.49,7/28/2016,0.12,0.196721311,33.37,2.178454193,2.607132155,-0.417785736,2.178454193,2.864816473,1.641301104,120754379,IM US,Cash,"Consumer, Cyclical",2.607132155
2016:Q1,4/29/2016,7:30,0.1847,0.35,0.53,4/29/2016,-0.18,-0.514285714,34.95,-0.712250712,-0.286123033,-0.427350427,-0.712250712,-0.797720798,-1.50997151,120754379,IM US,Cash,"Consumer, Cyclical",-0.427350427
2015:Q4,2/25/2016,16:15,0.9551,1.01,1.036,2/25/2016,-0.026,-0.025742574,35.83,-0.418760469,-0.446553168,0.027917365,-0.418760469,-0.055834729,0.390843104,120754379,IM US,Cash,"Consumer, Cyclical",-0.446553168
2017:Q3,2/2/2017,16:15,0.7994,0.81,0.701,2/2/2017,0.109,0.134567901,62.95,12.36947791,11.11993646,1.124497992,12.36947791,14.66666667,13.55823293,142174153,CSC US,Stock,Technology,11.11993646
