Action ID,Announce Date,Target Ticker,Target ISIN,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date
67939266,8/22/2012,SRZ US,US86768K1060,HCN US,1189.06,Cash,Completed,1/9/2013
53289524,4/1/2011,SRX US,US78464R1059,117693Z US,1371.6,Cash,Completed,7/21/2011
103192695,2/26/2015,SRN IM,IT0003544431,CYBX US,1417,Stock,Completed,10/19/2015
103962979,3/12/2015,SRCTQ US,US8538872065,1040944Z US,606.53,Cash,Completed,8/3/2015
103410392,3/2/2015,SQBK US,US85223W1018,PACW US,789.04,Stock,Completed,10/8/2015
54055644,4/28/2011,SPWR US,US8676524064,FP FP,1565.84,Cash,Completed,6/14/2011
45885638,5/13/2010,SPTL RM,RU0009046585,RTKM RM,1272.5,Stock,Completed,4/4/2011
59312244,11/17/2011,SPT AU,AU000000SPT3,1592Z AU,895.07,Cash,Completed,8/20/2012
58014149,9/28/2011,SPSB MK,MYL8664OO004,PNB MK,1057.79,Cash,Completed,3/22/2012
78597198,6/20/2013,SPRD US,US8494152031,TSHUNZ CH,1437.01,Cash,Completed,12/24/2013
45434500,5/19/2010,SPR FP,FR0000060899,HON US,1362.65,Cash,Completed,10/12/2010
44309408,3/31/2010,SPR FP,FR0000060899,1709Z LN,1017.72,Cash,Terminated,9/15/2010
147872414,6/28/2017,SPNC US,US84760C1071,PHIA NA,2000.93,Cash,Completed,8/10/2017
143329333,6/28/2017,SPLS US,US8550301027,9875574Z US,6245.35,Cash,Completed,9/13/2017
60005442,12/15/2011,SONO US,US83568G1040,4901 JP,803.37,Cash,Completed,3/30/2012
56418911,7/26/2011,SONE US,US78463B1017,ACIW US,512.44,Cash or Stock,Completed,2/14/2012
61174137,1/27/2012,SOA US,US8343765017,EMN US,4501.42,Cash and Stock,Completed,7/3/2012
45777202,6/2/2010,SNWL US,US8354701059,,484.85,Cash,Completed,7/26/2010
83546280,11/7/2013,SNTS US,US8028173040,SLXP US,2414.9,Cash,Completed,1/3/2014
145153972,5/4/2017,SNTH US,US8173041083,3736191Z US,825,Cash,Completed,9/21/2017
154448701,10/26/2017,SNS PW,PLDWORY00019,1202408D LX,652.22,Cash,Pending,12/18/2017
143628339,4/10/2017,SNOW US,US46090K1097,,1521.66,Cash,Completed,8/1/2017
50703899,12/22/2010,SNIC US,US8354601069,ROVI US,763.41,Cash or Stock,Completed,2/18/2011
149019758,7/31/2017,SNI US,US8110651010,DISCA US,14686,Cash and Stock,Pending,3/31/2018
114001165,10/21/2015,SNDK US,US80004C1018,WDC US,14291.65,Cash and Stock,Completed,5/13/2016
58492606,10/17/2011,SNDA US,US81941Q2030,0027005D VI,735.12,Cash,Completed,2/14/2012
145765670,7/26/2017,SNC US,US85711T3059,MKL US,885.64,Cash,Completed,11/20/2017
148034196,6/30/2017,SNBC US,US86663B2016,OCFC US,481.38,Cash and Stock,Pending,3/31/2018
63995566,5/2/2012,SMSC US,US8536261097,MCHP US,710.78,Cash,Completed,8/3/2012
53960078,4/26/2011,SMOD US,KYG822451046,,532.74,Cash,Completed,8/29/2011
91850899,10/27/2014,SMDR LN,GB00B1GC5238,OPHR LN,1011.67,Stock,Completed,3/3/2015
97923818,10/27/2014,SMDR LN,GB00B1GC5238,,505.42,Cash,Terminated,11/18/2014
42231456,1/6/2010,SMC PM,PHY751061151,3508284Z US,524.69,Cash,Completed,3/16/2011
102215063,2/22/2015,SLXP US,US7954351067,VRX CN,13413.26,Cash,Completed,4/2/2015
103912751,3/11/2015,SLXP US,US7954351067,ENDP US,12411.46,Cash and Stock,Terminated,3/16/2015
111344916,9/13/2015,SLH US,US83421A1043,,5767.94,Cash,Completed,3/3/2016
51368419,9/28/2010,SLG FP,FR0010294595,SPR GR,758.62,Cash,Completed,4/6/2011
87738308,2/24/2014,SL SP,SG1S69002321,UIC SP,589.91,Cash,Completed,8/25/2014
72975812,1/14/2013,SKYD GR,DE000SKYD000,FOXA US,1281.9,Cash,Completed,1/14/2013
136679903,12/9/2016,SKY LN,GB0001411924,FOXA US,22601.6,Cash,Pending,12/31/2017
50636225,6/15/2010,SKY LN,GB0001411924,FOXA US,13150.48,Cash,Terminated,7/13/2011
79927755,7/29/2013,SKS US,US79377W1080,HBC CN,2702.1,Cash,Completed,11/5/2013
122520552,3/16/2016,SKP LN,GB00B3BFNB64,VEC LN,631.26,Cash or Stock,Completed,6/10/2016
43090048,2/12/2010,SKIL US,US8309281074,,1131.74,Cash,Completed,5/27/2010
112553925,9/15/2015,SIRO US,US82966C1036,XRAY US,5038.5,Stock,Completed,3/1/2016
107290384,5/25/2015,SIR AU,AU000000SIR2,IGO AU,1225.93,Cash and Stock,Completed,9/24/2015
101842746,1/27/2015,SIMG US,US82705T1025,LSCC US,418.4,Cash,Completed,3/11/2015
50590728,12/20/2010,SILV RM,RU0009018469,URKA RM,6647.36,Stock,Completed,5/18/2011
43242204,2/21/2010,SII US,US8321101003,SLB US,12342.48,Stock,Completed,8/30/2010
45506240,5/24/2010,SIG AU,AU000000SIG5,APN SJ,796.47,Cash,Terminated,8/16/2010
96442527,9/22/2014,SIAL US,US8265521018,MRK GR,16394.56,Cash,Completed,11/19/2015
71213776,11/28/2012,SHS US,US8041371076,DNFS DC,691.68,Cash,Completed,4/15/2013
92723527,7/8/2014,SHP LN,JE00B2QKY057,ABBV US,54858.95,Cash and Stock,Terminated,10/20/2014
97676604,10/20/2014,SHOR US,US8252111054,MITL US,495.32,Cash and Stock,Terminated,11/17/2014
149476686,7/27/2017,SHOR US,US8252111054,MITL US,412.67,Cash,Completed,9/26/2017
79557225,7/16/2013,SHFL US,US78423R1059,BYI US,1291.14,Cash,Completed,11/26/2013
70842739,11/15/2012,SHF US,US8066931077,RB/ LN,1352.2,Cash,Completed,12/17/2012
70269618,10/30/2012,SHF US,US8066931077,BAYN GR,1115.83,Cash,Terminated,11/21/2012
66897225,7/30/2012,SHAW US,US8202801051,CBI US,3180.31,Cash and Stock,Completed,2/13/2013
49925401,11/24/2010,SGW MK,MYL4308OO002,SWB MK,611.72,Cash and Stock,Completed,8/23/2011
64046195,4/2/2012,SGQ CN,CA8443751059,2600 HK,951.72,Cash,Terminated,9/3/2012
118932912,7/11/2016,SGNT US,US7866921031,4541 JP,693.43,Cash,Completed,8/30/2016
88704720,3/17/2014,SGK US,US8063731066,MATW US,586.75,Cash and Stock,Completed,7/30/2014
142738058,3/27/2017,SGBK US,US8618111079,HOMB US,868.18,Cash and Stock,Completed,9/27/2017
70251985,10/29/2012,SFYK US,US78649R1032,CLH US,1250,Cash,Completed,12/28/2012
103144182,2/25/2015,SFXEQ US,US7841783035,,509.87,Cash,Terminated,8/17/2015
59721711,12/3/2011,SFSF US,US8645961017,SAP GR,3275.98,Cash,Completed,2/23/2012
150312858,8/10/2017,SFR US,US85572F1057,INVH US,7811,Stock,Completed,11/16/2017
63493455,4/18/2012,SFR NO,NO0010584063,ATD/B CN,3527.05,Cash,Completed,7/13/2012
89665790,4/7/2014,SFR FP,FR0011594233,ATCT NA,5483.37,Cash and Stock,Completed,7/24/2014
131498105,9/5/2016,SFR FP,FR0011594233,ATC NA,2502.08,Stock,Terminated,10/4/2016
150384703,8/11/2017,SFR FP,FR0011594233,ATC NA,741.81,Cash,Completed,10/9/2017
110064163,7/23/2015,SFG US,US8528911006,0017 JP,4940.82,Cash,Completed,3/8/2016
77501573,5/29/2013,SFD US,US8322481081,288 HK,6955.21,Cash,Completed,9/27/2013
45930060,6/10/2010,SEO CN,CA86217P1027,ARX CN,668.47,Cash and Stock,Completed,8/24/2010
120804546,8/17/2016,SEMI US,SG9999011704,6488 TT,641.73,Cash,Completed,12/5/2016
108537885,5/25/2015,SEM PL,PTSEM0AM0004,SEM PL,859.03,Stock,Completed,7/29/2015
59050321,11/7/2011,SECOB SS,SE0000118838,SAND SS,627.09,Stock,Completed,3/5/2012
56234953,7/18/2011,SDL AU,AU000000SDL6,HANLNGZ CH,1047.84,Cash,Terminated,4/8/2013
146656819,6/5/2017,SDA1V FH,FI0009006829,BX US,1938.03,Cash,Pending,8/4/2017
87706609,2/21/2014,SCVB SS,SE0000308280,VOW GR,9151.82,Cash,Completed,6/6/2014
127542059,8/1/2016,SCTY US,US83416T1007,TSLA US,5319.16,Stock,Completed,11/22/2016
127818790,6/27/2016,SCNB US,US8647391072,PBCT US,414.2,Stock,Completed,4/3/2017
135107901,6/8/2017,SCLN US,US80862K1043,,445.39,Cash,Completed,10/16/2017
44910249,4/27/2010,SCIB TB,TH0119010Y09,TCAP TB,1099.77,Cash,Completed,6/10/2010
71539775,12/5/2012,SCGD SP,SG1W16938290,0626359D SP,1419.68,Cash,Completed,3/11/2013
46974511,7/23/2010,SCCO US,US84265V1052,GMEXICOB MM,6157.71,Stock,Terminated,10/28/2011
138417352,1/9/2017,SCAI US,US86881L1061,UNH US,3204.95,Cash and Stock,Completed,3/27/2017
141006969,2/27/2017,SBY US,US82735Q1022,TCN CN,1384.23,Cash,Completed,5/9/2017
69922980,10/16/2012,SBT LN,GB0009516252,,740.41,Cash,Completed,3/20/2013
51371095,1/18/2011,SBIB US,US8589071088,CMA US,1017.22,Stock,Completed,7/29/2011
60663812,1/9/2012,SBE CN,CA82835V1004,TECK/B CN,503.31,Cash,Completed,4/5/2012
98425232,11/7/2014,SBD LN,GB00B4MTF637,,8070.55,Cash,Completed,4/23/2015
126145026,4/10/2017,SAZ GR,DE0007251803,,5685.84,Cash,Terminated,6/22/2017
148600858,7/19/2017,SAZ GR,DE0007251803,,4868.67,Cash,Pending,9/4/2017
151540895,9/4/2017,SAZ GR,DE0007251803,,1990.72,Cash,Pending, 
68069685,8/27/2012,SAR SP,SG1U11932563,PTT TB,1122.49,Cash,Completed,2/15/2013
98203068,11/3/2014,SAPE US,US8030621085,PUB FP,3264.73,Cash,Completed,2/9/2015
74097696,2/6/2013,SAL IM,IT0003865570,3565925Z IM,2109.22,Cash,Completed,4/30/2013
94539961,9/26/2016,SAI AU,AU000000SAI8,BPEALZ HK,927.19,Cash,Completed,12/29/2016
125318878,5/9/2016,SAFT FP,FR0010208165,FP FP,1122.75,Cash,Completed,8/12/2016
125814492,5/18/2016,SAAS US,US45336E1091,NICE IT,877.13,Cash,Completed,11/15/2016
108237461,6/14/2015,RYL US,US7837641031,CAA US,3026.23,Stock,Completed,10/1/2015
51915657,2/8/2011,RVI US,US76128Y1029,DSW US,442.46,Stock,Completed,5/26/2011
53381902,4/4/2011,RVC CN,CA76340N2077,NGD CN,427.93,Cash and Stock,Completed,6/6/2011
88056163,12/15/2014,RVBD US,US7685731074,,3373.35,Cash,Completed,4/24/2015
83757228,1/8/2014,RVBD US,US7685731074,978325Z US,3090.34,Cash,Terminated,12/15/2014
53151601,3/28/2011,RURL US,US7817481085,20326Z US,676.54,Cash,Completed,7/1/2011
77365935,5/23/2013,RUE US,US7812951009,6212Z LN,934.34,Cash,Completed,10/11/2013
86467987,1/22/2014,RTRKS FH,FI0009003552,SSABA SS,2454.48,Stock,Completed,7/29/2014
71222666,11/28/2012,RTLX IT,IL0010806706,NCR US,611.54,Cash,Completed,2/10/2013
103772156,3/9/2015,RTI US,US74973W1071,AA US,1468.34,Stock,Completed,7/23/2015
42730035,1/28/2010,RTE CN,CA76127K1030,LSTMF US,444.62,Cash or Stock,Completed,4/8/2010
122546730,3/16/2016,RSTI US,US7750431022,COHR US,926.49,Cash,Completed,11/8/2016
119109061,1/19/2016,RSE US,US7792871011,BAM/A CN,2336.33,Cash,Completed,7/6/2016
47508646,8/16/2010,RSCR US,US7609431009,ONEX CN,454.32,Cash,Completed,12/23/2010
110191478,8/25/2015,RSA LN,GB00BKKMKR23,ZURN SW,8779.38,Cash,Terminated,9/21/2015
131807988,9/12/2016,RPTP US,US75382F1066,HZNP US,760.41,Cash,Completed,10/26/2016
87300398,2/11/2014,RPL CN,CA75971G1019,SPE CN,552.27,Stock,Completed,4/10/2014
66955681,7/8/2012,RON CN,CA7762491040,LOW US,2177.65,Cash,Terminated,9/17/2012
120072893,2/3/2016,RON CN,CA7762491040,LOW US,2062.31,Cash,Completed,5/25/2016
72170686,12/20/2012,ROMA US,US77581P1093,ISBC US,445.19,Stock,Completed,12/9/2013
93698021,7/15/2014,ROC US,US7744151033,ALB US,6005.05,Cash and Stock,Completed,1/13/2015
46523835,7/4/2010,RNR IN,INE328H01012,RPWR IN,1417.2,Stock,Completed,11/10/2010
58664307,10/24/2011,RNOW US,US76657R1068,ORCL US,1467.37,Cash,Completed,1/27/2012
53143493,3/28/2011,RNO CN,CA9219501017,AIR FP,629.89,Cash,Completed,7/7/2011
54313057,5/6/2011,RNK LN,GB00B1L5QH97,53 HK,530.53,Cash,Completed,7/15/2011
83803716,11/6/2013,RNHS RM,RU000A0HGPM9,ROSN RM,4735.15,Cash,Completed,8/18/2014
102785161,8/10/2015,RNF US,US7601131003,UAN US,902.9,Cash and Stock,Completed,4/1/2016
115612212,11/11/2015,RNDY US,US7792681014,KR US,784.85,Cash,Completed,12/18/2015
99089476,11/24/2014,RNA US,NL0010524443,BMRN US,545.01,Cash,Completed,2/12/2015
116710906,7/21/2016,RLYP US,US7595311066,VIFN SW,1242.58,Cash,Completed,9/2/2016
96894486,10/1/2014,RLD US,US75604L1052,0290875D US,548.03,Cash,Terminated,11/3/2014
115497769,11/9/2015,RLD US,US75604L1052,956022Z US,537.77,Cash,Completed,3/22/2016
108426958,6/18/2015,RLC CN,CA75882T1012,,621.73,Cash,Completed,10/28/2015
149006111,7/18/2017,RKWTZ US,US77432X1037,WTTR US,452.99,Stock,Completed,11/10/2017
123506731,4/4/2016,RKUS US,US7812201082,BRCD US,1043.6,Cash and Stock,Completed,5/27/2016
50226255,12/6/2010,RIV AU,AU000000RIV6,RIO AU,3370.95,Cash,Completed,7/8/2011
147371158,6/19/2017,RICE US,US7627601062,EQT US,6456.71,Cash and Stock,Completed,11/13/2017
151861025,9/11/2017,RIC CN,CA76547T1066,AGI CN,652.67,Stock,Completed,11/27/2017
89720505,4/8/2014,RIA FP,FR0000072910,SOP FP,1317.73,Stock,Completed,1/2/2015
63749676,4/26/2012,RHK GR,DE0007042301,FRE GR,4903.77,Cash,Terminated,9/3/2012
51904433,2/8/2011,RHB US,US7591481095,KND US,1277.29,Cash and Stock,Completed,6/6/2011
53374310,4/4/2011,RHA FP,FR0010479956,SOLB BB,6443.5,Cash,Completed,9/16/2011
101800454,1/26/2015,RGP US,US75885Y1073,9876456D US,17429.94,Stock,Completed,4/30/2015
156174865,12/5/2017,RGC US,US7587661098,CINE LN,5875.56,Cash,Pending,3/31/2018
143749192,10/25/2017,RFRG NA,NL0011214010,,2650.74,Cash,Pending, 
102323324,2/19/2015,REX LN,GB00BMHTPY25,BLL US,8500.82,Cash and Stock,Completed,7/1/2016
113177536,9/29/2015,RENT US,US7601741025,SCOR US,800.92,Stock,Completed,2/1/2016
108087005,6/10/2015,RENN US,US7598922018,,563.22,Cash,Pending, 
109536149,7/13/2015,REMY US,US75971M1080,BWA US,1195.71,Cash,Completed,11/11/2015
96729340,4/28/2015,REC AU,AU000000REC5,IRM US,2581.69,Cash and Stock,Completed,5/4/2016
137273310,12/20/2016,RDI US,US7554081015,,569.11,Cash,Pending, 
128900824,7/18/2016,RDI US,US7554081015,,479.34,Cash,Terminated,7/18/2016
101680421,7/25/2014,RDGZ KZ,KZ000A0KEZQ2,KMGZ KZ,2833.31,Cash,Terminated,1/5/2015
127437040,6/17/2016,RDGZ KZ,KZ000A0KEZQ2,KMGZ KZ,1163.15,Cash,Terminated,8/3/2016
127318352,6/16/2016,RDEN US,US28660G1067,REV US,800.66,Cash,Completed,9/8/2016
63618380,4/23/2012,RDEA US,US03969P1075,AZN LN,1123.12,Cash,Completed,6/20/2012
61463874,2/7/2012,RDCD3 BZ,BRRDCDACNOR3,ITUB4 BZ,6844.92,Cash,Completed,10/18/2012
83514126,11/7/2013,RDA US,US7493941022,TSHUNZ CH,769.84,Cash,Completed,7/21/2014
81918607,9/27/2013,RDA US,US7493941022,PDCTOZ CH,625.06,Cash,Terminated,7/21/2014
52741088,3/10/2011,RCRC US,US7493881046,7867 JP,599.04,Cash,Completed,4/29/2011
104953788,7/14/2015,RCPT US,US7562071065,CELG US,6777.96,Cash,Completed,8/28/2015
43612853,3/5/2010,RCNI US,US7493612003,101509Z US,1192.29,Cash,Completed,8/27/2010
105884713,4/23/2015,RCL CN,CA7659071004,2189820Z US,431.53,Cash,Completed,6/24/2015
89663096,4/6/2014,RBXY IN,INE015A01028,SUNP IN,4122.09,Stock,Completed,9/2/2015
67373885,8/9/2012,RBN US,US7701961036,NOV US,2408.03,Cash,Completed,2/21/2013
130041640,8/26/2016,RAX US,US7500861007,,4215.37,Cash,Completed,11/3/2016
148193002,7/3/2017,RATE US,US06647F1021,2869270Z US,1366.22,Cash,Completed,11/9/2017
107413088,5/27/2015,RALY US,US7511981026,CA US,447.72,Cash,Completed,7/8/2015
133826300,10/21/2016,RAI US,US7617131062,BATS LN,58735.52,Cash and Stock,Completed,7/25/2017
71161674,11/27/2012,RAH US,US7510281014,CAG US,6655.36,Cash,Completed,1/30/2013
56076907,7/11/2011,RADS US,US75025N1028,NCR US,1097.03,Cash,Completed,8/25/2011
114690317,10/27/2015,RAD US,US7677541044,WBA US,14615.65,Cash,Terminated,6/29/2017
59767257,12/6/2011,QUX CN,CA74733X1069,KGH PW,2274.23,Cash,Completed,3/8/2012
127662098,6/23/2016,QUNR US,US74906P1049,1414638D LN,4067.44,Cash,Completed,3/1/2017
59981793,12/14/2011,QSR MK,MYL9415OO000,,724.11,Cash,Completed,2/7/2013
60694442,1/10/2012,QSR MK,MYL9415OO000,0117900D MK,442.33,Cash,Terminated,1/16/2012
65410169,6/14/2012,QSFT US,US74834T1034,DELL US,2249.52,Cash,Completed,10/1/2012
62369210,3/9/2012,QSFT US,US74834T1034,,2050.06,Cash,Terminated,7/2/2012
94062252,7/24/2014,QRE US,US74734R1086,BBEPQ US,2243,Stock,Completed,11/20/2014
50403281,12/13/2010,QMED SS,SE0000426462,2687659Z SW,476.8,Cash,Completed,3/28/2011
106576707,5/6/2015,QLTY US,US74756M1027,6212Z LN,776.38,Cash,Completed,8/19/2015
123021659,6/2/2016,QLIK US,US74733T1051,129626Z US,2529.04,Cash,Completed,8/23/2016
123801402,6/15/2016,QLGC US,US7472771010,CAVM US,952.89,Cash and Stock,Completed,8/17/2016
147080897,6/13/2017,QIWI US,US74735M1080,OFCB RM,694.24,Cash,Pending, 
108367398,6/17/2015,QIHU US,US74734M1099,,9958.2,Cash,Completed,7/18/2016
110243028,7/29/2015,QED LN,GB0007184442,71194Z US,1470.47,Cash,Completed,10/26/2015
89672126,4/7/2014,QCOR US,US74835Y1010,MNK US,5436.47,Cash and Stock,Completed,8/15/2014
71545865,12/5/2012,PXP US,US7265051000,FCX US,10172.9,Cash and Stock,Completed,5/31/2013
100937790,1/2/2015,PWRD US,US71372U1043,1267270D KY,482.51,Cash,Completed,7/29/2015
76267996,4/22/2013,PWER US,US73930R1023,ABBN SW,512.94,Cash,Completed,7/26/2013
46429454,7/1/2010,PWAY SP,SG1R90002267,,2702.28,Cash,Terminated,7/26/2010
45593763,5/27/2010,PWAY SP,SG1R90002267,KNBZ MK,2025.96,Cash,Completed,11/24/2010
127971366,6/29/2016,PVTB US,US7429621037,CM CN,4970.38,Cash and Stock,Completed,6/23/2017
82450542,10/10/2013,PVR US,US6936651016,RGP US,5664,Cash and Stock,Completed,3/21/2014
60831898,1/16/2012,PVE CN,CA74386V1004,PPL CN,3896.43,Stock,Completed,4/9/2012
83962440,11/19/2013,PUI GR,DE0006913403,3420Z LN,427.89,Cash,Completed,12/23/2013
136896614,12/15/2016,PUB LN,GB00BPXRVT80,HEIA NA,1982.12,Cash,Completed,8/25/2017
133977521,10/25/2016,PTXP US,US7093111042,9876456D US,640,Cash and Stock,Completed,11/2/2016
145709652,5/18/2017,PTXP US,US7093111042,ETP US,428.38,Cash,Completed,7/3/2017
47547639,8/17/2010,PTV US,US6952571056,8146495Z US,5945.19,Cash,Completed,11/17/2010
54593325,4/29/2011,PTTCH TB,TH0882010000,PTT TB,974.31,Cash,Completed,5/23/2011
100243033,12/18/2014,PTRY US,US6986571031,ATD/B CN,1713.23,Cash,Completed,3/17/2015
99088762,11/24/2014,PTP US,BMG7127P1005,RNR US,1643.72,Cash and Stock,Completed,3/3/2015
83941962,11/19/2013,PTI CN,CA70319W1086,13679Z US,1882.97,Cash,Completed,3/13/2014
145472575,5/15/2017,PTHN US,NL0011970280,TMO US,7096.97,Cash,Completed,10/5/2017
144442655,4/27/2017,PSTB US,US70086Y1055,SSB US,657.29,Stock,Completed,12/1/2017
70142690,10/25/2012,PSSI US,US69366A1007,MCK US,1809.02,Cash,Completed,2/25/2013
63923090,5/1/2012,PSS US,US19421W1009,,1750.38,Cash,Completed,10/9/2012
95289008,8/22/2014,PSMI US,US71366R7035,6981 JP,482.14,Cash,Completed,12/15/2014
52214396,2/21/2011,PSK LN,GB00B09STF21,4151 JP,460.54,Cash,Completed,4/21/2011
113020802,10/31/2016,PSGLQ US,CA6802091034,,1012.31,Cash,Pending,2/27/2017
76837539,5/7/2013,PSE US,US72388B1061,PXD US,642.04,Stock,Completed,12/18/2013
145094047,6/20/2017,PRXL US,US6994621075,2166332Z LN,4956.9,Cash,Completed,10/2/2017
53857865,4/20/2011,PRTX3 BZ,BRPRTXACNOR9,MMXM3 BZ,2091.43,Stock,Completed,8/20/2012
73591176,2/1/2013,PROVIDA CI,CLP7919K1035,MET US,1840.86,Cash,Completed,9/30/2013
98806248,11/17/2014,PROS NO,LU0533752860,PGNPQ US,457.4,Cash,Completed,11/17/2014
70999309,11/21/2012,PRON NO,NO0010382021,BAS GR,918.01,Cash,Completed,2/21/2013
68083195,8/27/2012,PROJ US,US24784L1052,,1028.49,Cash,Completed,10/11/2012
63122092,4/4/2012,PROH MK,MYL5304OO000,DRB MK,488.27,Cash,Completed,5/16/2012
60830654,1/16/2012,PROH MK,MYL5304OO000,DRB MK,411.22,Cash,Completed,1/16/2012
46145011,6/21/2010,PROD NO,CY0100610910,BWO NO,1422.21,Cash and Stock,Completed,12/29/2010
80604783,8/14/2013,PRML3 BZ,BRPRMLACNOR9,9774005Z US,562.26,Cash,Completed,10/14/2013
54529685,5/16/2011,PRM US,US74157K8466,8818Z US,515.92,Cash,Completed,7/14/2011
105221016,4/8/2015,PRGO US,IE00BGH1M568,MYL US,32441.1,Cash and Stock,Terminated,11/13/2015
105476283,4/14/2015,PRE US,BMG6852T1053,EXO IM,5936.08,Cash,Completed,3/18/2016
101790800,1/25/2015,PRE US,BMG6852T1053,AXS US,5312.97,Stock,Terminated,8/3/2015
130409495,8/15/2016,PPS US,US7374641071,MAA US,4894.98,Stock,Completed,12/1/2016
103010275,2/23/2015,PPO US,US73179V1035,3407 JP,3225.22,Cash,Completed,8/26/2015
58136803,10/3/2011,PPDI US,US7171241018,,3448.97,Cash,Completed,12/6/2011
51686662,1/30/2011,PPD US,US7400651078,235627Z US,620.52,Cash,Completed,7/1/2011
88241346,3/8/2016,PPA GA,GRS470003013,1390024D CH,477.82,Cash,Completed,8/10/2016
121148976,2/24/2016,POWR US,US73936N1054,SO US,461.78,Cash,Completed,5/9/2016
47540247,8/17/2010,POT CN,CA73755L1076,BHP AU,42967.84,Cash,Terminated,11/3/2010
44813782,4/26/2010,PONE US,US7436634031,26026Z US,822.43,Cash,Completed,6/7/2010
90472379,4/30/2014,POM US,US7132911022,EXC US,12184.67,Cash,Completed,3/24/2016
78220113,6/9/2013,POLL US,US73111E1029,IHS US,1400,Cash and Stock,Completed,6/17/2013
48693122,10/4/2010,POLGA US,US7317452040,BX US,603.87,Cash,Completed,1/31/2011
87112675,2/6/2014,POH1S FH,FI0009003222,96070Z FH,4400.23,Cash,Completed,10/1/2014
114583081,10/26/2015,PNY US,US7201861058,DUK US,6536.09,Cash,Completed,10/4/2016
127192176,8/1/2016,PNTP US,US70338T1025,EBIX US,646.49,Cash,Terminated,11/6/2016
143222763,4/5/2017,PNRA US,US69840W1080,1074556D LX,7480.71,Cash,Completed,7/19/2017
80854541,10/22/2013,PNG US,US6931391071,PAA US,1304.53,Stock,Completed,1/2/2014
91166804,3/30/2015,PNA AU,AU000000PNA4,GDRAMZ CH,777.67,Cash,Completed,6/15/2015
73099239,1/16/2013,PMZ-U CN,CA74157U1093,HR-U CN,4105.77,Cash or Stock,Completed,4/9/2013
71543060,12/5/2012,PMZ-U CN,CA74157U1093,,3905.85,Cash,Terminated,2/5/2013
59083002,11/8/2011,PMTL RM,RU000A0JP195,POLY LN,1190.7,Cash,Completed,8/14/2012
122951060,3/24/2016,PMI IM,IT0000064482,BAMI IM,5838.1,Stock,Completed,1/2/2017
113713117,10/6/2015,PMHC US,    N.A.,ABC US,2700,Cash,Completed,11/6/2015
81972081,9/29/2013,PMG CN,CA71673R1073,FEC CN,1335.01,Cash,Completed,12/5/2013
114280208,10/20/2015,PMCS US,US69344F1066,MSCC US,2378.98,Cash and Stock,Completed,1/19/2016
113448194,10/5/2015,PMCS US,US69344F1066,SWKS US,2260,Cash,Terminated,11/24/2015
149898747,8/2/2017,PMC US,US71714F1049,,1383.82,Cash,Completed,12/8/2017
57147066,8/23/2011,PMC US,US71714F1049,OCR US,700.2,Cash,Terminated,2/17/2012
47093526,7/29/2010,PMAM3 BZ,BRPMAMACNOR3,VALE5 BZ,1018.78,Cash,Terminated,9/1/2010
46413401,6/30/2010,PLZL RM,RU000A0JNAA8,PGIL LN,11040.44,Stock,Terminated,10/27/2010
55742322,6/17/2011,PLZL RM,RU000A0JNAA8,PGIL LN,7325.66,Stock,Completed,7/18/2011
107586036,6/1/2015,PLUS LN,IL0011284465,PTEC LN,559.7,Cash,Terminated,11/23/2015
53953370,4/26/2011,PLT IM,IT0003826473,77965Z FP,1490.33,Cash,Completed,7/8/2011
153865907,11/6/2012,PLNT US,US72703H1014,26136Z US,479.3,Cash,Completed,11/6/2012
128714064,7/13/2016,PLND LN,GB00BJ34VB96,SNH GR,624.95,Cash,Completed,9/19/2016
106839696,5/13/2015,PLL US,US6964293079,DHR US,13779.46,Cash,Completed,8/31/2015
140329607,2/21/2017,PLKI US,US7328721060,QSR CN,1800.34,Cash,Completed,3/28/2017
66387302,7/13/2012,PLFE US,US7408841010,ATH US,414.28,Cash,Completed,12/31/2012
122511030,4/15/2016,PLCM US,US73172K1043,MITL US,1395.38,Cash and Stock,Terminated,7/8/2016
125672692,7/8/2016,PLCM US,US73172K1043,8210273Z US,1258.31,Cash,Completed,9/28/2016
83413975,11/5/2013,PLB CN,CA6959421026,ENDP US,1360.03,Cash and Stock,Completed,3/3/2014
91925220,6/4/2014,PL US,US7436741034,8750 JP,5530.61,Cash,Completed,2/2/2015
148040850,6/30/2017,PKY US,US70156Q1076,3682Z CN,1483.1,Cash,Completed,10/12/2017
152777325,10/2/2017,PJC/A CN,CA47215Q1046,MRU CN,3790.25,Cash or Stock,Pending,6/30/2018
72226618,12/21/2012,PIX CN,CA7054731061,CCA CN,638.08,Cash,Completed,4/1/2013
104328184,3/22/2015,PIRC IM,IT0005278236,,7104.1,Cash,Completed,11/6/2015
92032403,6/3/2014,PIR AU,AU000000PIR8,BTO CN,566.69,Stock,Completed,10/7/2014
47653284,8/23/2010,PIH AU,AU000000PIH9,BIP US,1601.86,Stock,Completed,6/3/2011
98536413,11/7/2014,PHR PL,PTPTC0AM0009,1121499D PL,1368.55,Cash,Terminated,12/8/2014
130708067,8/22/2016,PHOE1 IT,IL0007670123,000671 CH,515.68,Cash,Terminated,6/26/2017
50747003,12/24/2010,PGW NZ,NZREIE0001S4,GRO US,592.45,Cash,Completed,5/4/2011
